"user_ptr_id"	"reputation"	"gold"	"silver"	"bronze"
"100062568"	"3"	"0"	"1"	"1"
"100002421"	"1"	"0"	"0"	"1"
"100009208"	"11"	"0"	"0"	"2"
"100002290"	"1"	"0"	"0"	"0"
"100002344"	"1"	"0"	"0"	"0"
"100075958"	"1"	"0"	"0"	"1"
"100000325"	"101"	"0"	"1"	"8"
"100095671"	"57"	"0"	"0"	"1"
"100017503"	"3"	"0"	"0"	"0"
"100010413"	"41"	"0"	"0"	"5"
"100075963"	"37"	"0"	"0"	"4"
"100010691"	"1"	"0"	"0"	"1"
"100075984"	"11"	"0"	"0"	"2"
"100076012"	"1"	"0"	"0"	"0"
"100033201"	"5"	"0"	"0"	"0"
"100000398"	"12"	"0"	"0"	"2"
"100002026"	"28"	"0"	"0"	"3"
"100002428"	"1"	"0"	"0"	"1"
"100010692"	"26"	"0"	"0"	"3"
"100008774"	"34"	"0"	"0"	"3"
"100002348"	"1"	"0"	"0"	"0"
"100010681"	"1"	"0"	"0"	"0"
"100037399"	"21"	"0"	"1"	"4"
"100000134"	"40"	"0"	"0"	"3"
"100024028"	"23"	"0"	"0"	"1"
"100076041"	"11"	"0"	"0"	"1"
"100076050"	"1"	"0"	"0"	"0"
"100002373"	"1"	"0"	"0"	"1"
"100009968"	"76"	"0"	"1"	"3"
"100010608"	"44"	"0"	"0"	"5"
"100010717"	"11"	"0"	"0"	"3"
"100006562"	"40"	"1"	"1"	"5"
"100022677"	"15"	"0"	"0"	"3"
"100076067"	"1"	"0"	"0"	"0"
"100059674"	"22"	"0"	"0"	"4"
"100076056"	"11"	"0"	"0"	"0"
"100076081"	"2"	"0"	"0"	"0"
"100001327"	"16"	"0"	"0"	"1"
"100066203"	"39"	"0"	"0"	"4"
"100076057"	"1"	"0"	"0"	"0"
"100076026"	"11"	"0"	"0"	"2"
"100067489"	"13"	"0"	"0"	"1"
"100000804"	"24"	"0"	"0"	"3"
"100075997"	"31"	"0"	"0"	"1"
"100007201"	"72"	"0"	"1"	"4"
"100076158"	"3"	"0"	"0"	"0"
"100002460"	"1"	"0"	"0"	"1"
"100010688"	"11"	"0"	"0"	"1"
"100076136"	"1"	"0"	"0"	"0"
"100067275"	"24"	"0"	"0"	"1"
"100002439"	"1"	"0"	"0"	"0"
"100009005"	"230"	"1"	"2"	"9"
"100010697"	"1"	"0"	"0"	"1"
"100002329"	"13"	"0"	"1"	"2"
"100007793"	"16"	"0"	"0"	"4"
"100010714"	"11"	"0"	"0"	"1"
"100006963"	"3"	"0"	"0"	"1"
"100010679"	"18"	"0"	"0"	"3"
"100067312"	"28"	"0"	"0"	"1"
"100002884"	"103"	"0"	"0"	"6"
"100039048"	"8"	"0"	"0"	"0"
"100067271"	"28"	"0"	"0"	"3"
"100067315"	"1"	"0"	"0"	"0"
"100076188"	"1"	"0"	"0"	"1"
"100076131"	"26"	"0"	"0"	"2"
"100091719"	"2"	"0"	"0"	"0"
"100002321"	"1"	"0"	"0"	"1"
"100002450"	"1"	"0"	"0"	"1"
"100002501"	"1"	"0"	"0"	"1"
"100067337"	"2"	"0"	"0"	"1"
"100010680"	"13"	"0"	"0"	"1"
"100009601"	"30"	"0"	"0"	"6"
"100002446"	"15"	"0"	"0"	"1"
"100010684"	"11"	"0"	"1"	"3"
"100067368"	"1"	"0"	"0"	"0"
"100067292"	"13"	"0"	"0"	"0"
"100067364"	"1"	"0"	"0"	"0"
"100009973"	"31"	"0"	"1"	"4"
"100001494"	"51"	"1"	"3"	"5"
"100009103"	"6"	"0"	"0"	"4"
"100072234"	"26"	"0"	"0"	"5"
"100066863"	"2"	"0"	"0"	"1"
"100004087"	"1"	"0"	"0"	"1"
"100097117"	"86"	"0"	"0"	"2"
"100097165"	"32"	"0"	"0"	"1"
"100009736"	"23"	"0"	"0"	"2"
"100097407"	"31"	"0"	"0"	"1"
"100010418"	"1"	"0"	"0"	"1"
"100067403"	"2"	"0"	"0"	"1"
"100067310"	"25"	"0"	"0"	"2"
"100062354"	"22"	"0"	"0"	"3"
"100016558"	"14"	"0"	"0"	"1"
"100014621"	"6"	"0"	"0"	"2"
"100010489"	"1"	"0"	"1"	"2"
"100002480"	"1"	"0"	"0"	"0"
"100010737"	"11"	"1"	"1"	"2"
"100010507"	"12"	"0"	"0"	"2"
"100020155"	"143"	"0"	"2"	"10"
"100076226"	"11"	"0"	"0"	"1"
"100059767"	"188"	"0"	"0"	"3"
"100010641"	"11"	"0"	"0"	"2"
"100097819"	"16"	"0"	"0"	"0"
"100010451"	"22"	"0"	"0"	"3"
"100010512"	"12"	"0"	"0"	"1"
"100072334"	"5"	"0"	"0"	"0"
"100002528"	"1"	"0"	"0"	"0"
"100010373"	"12"	"0"	"0"	"1"
"100076236"	"25"	"0"	"0"	"2"
"100076237"	"132"	"0"	"0"	"4"
"100067465"	"11"	"0"	"0"	"0"
"100010511"	"12"	"0"	"0"	"2"
"100002494"	"2"	"0"	"0"	"1"
"100076260"	"1"	"0"	"0"	"0"
"100002516"	"392"	"2"	"2"	"7"
"100091782"	"1"	"0"	"0"	"0"
"100010643"	"11"	"0"	"0"	"2"
"100010729"	"10"	"0"	"0"	"0"
"100013040"	"35"	"0"	"0"	"2"
"100097054"	"122"	"0"	"0"	"3"
"100010385"	"11"	"0"	"0"	"1"
"100002236"	"1"	"0"	"0"	"2"
"100002544"	"1"	"0"	"0"	"0"
"100091795"	"2"	"0"	"0"	"0"
"100010480"	"1"	"0"	"0"	"3"
"100067530"	"3"	"0"	"0"	"1"
"100067554"	"2"	"0"	"0"	"1"
"100084539"	"2"	"0"	"0"	"1"
"100002136"	"2"	"0"	"0"	"3"
"100067550"	"14"	"0"	"0"	"1"
"100000695"	"0"	"0"	"0"	"3"
"100067576"	"5"	"0"	"0"	"1"
"100010303"	"8"	"0"	"1"	"2"
"100067600"	"1"	"0"	"0"	"0"
"100067581"	"47"	"0"	"0"	"0"
"100002192"	"1"	"0"	"0"	"1"
"100002536"	"16"	"0"	"0"	"2"
"100013544"	"142"	"0"	"0"	"13"
"100002559"	"1"	"0"	"0"	"0"
"100067578"	"14"	"0"	"0"	"2"
"100010476"	"27"	"0"	"1"	"4"
"100002562"	"2"	"0"	"0"	"1"
"100067671"	"13"	"0"	"0"	"3"
"100117958"	"1"	"0"	"0"	"0"
"100118013"	"1"	"0"	"0"	"0"
"100002576"	"1"	"0"	"0"	"0"
"100088807"	"233"	"0"	"0"	"2"
"100002610"	"1"	"0"	"0"	"2"
"100091836"	"2"	"0"	"0"	"0"
"100118024"	"1"	"0"	"0"	"1"
"100012441"	"15"	"0"	"0"	"2"
"100067773"	"2"	"0"	"0"	"0"
"100038056"	"52"	"0"	"1"	"3"
"100010543"	"1"	"0"	"0"	"1"
"100118093"	"1"	"0"	"0"	"1"
"100001239"	"4"	"0"	"0"	"0"
"100010370"	"47"	"0"	"0"	"3"
"100118126"	"1"	"0"	"0"	"0"
"100001974"	"16"	"0"	"0"	"2"
"100008652"	"46"	"0"	"0"	"5"
"100002245"	"2"	"0"	"0"	"3"
"100002621"	"17"	"0"	"0"	"3"
"100010448"	"16"	"0"	"0"	"3"
"100118139"	"1"	"0"	"0"	"1"
"100000458"	"31"	"0"	"0"	"3"
"100067681"	"28"	"0"	"0"	"3"
"100067391"	"12"	"0"	"0"	"1"
"100118147"	"17"	"0"	"0"	"3"
"100118200"	"1"	"0"	"0"	"0"
"100010348"	"26"	"1"	"1"	"5"
"100002453"	"1"	"0"	"0"	"0"
"100010510"	"11"	"0"	"0"	"2"
"100000845"	"61"	"0"	"0"	"4"
"100118206"	"1"	"0"	"0"	"0"
"100067288"	"41"	"0"	"0"	"2"
"100060426"	"296"	"0"	"0"	"6"
"100076289"	"1"	"0"	"0"	"0"
"100118150"	"137"	"0"	"0"	"2"
"100012454"	"12"	"0"	"0"	"0"
"100089571"	"261"	"0"	"0"	"1"
"100076246"	"11"	"0"	"0"	"1"
"100076255"	"11"	"0"	"0"	"2"
"100010671"	"75"	"0"	"3"	"8"
"100090024"	"166"	"0"	"0"	"2"
"100002363"	"11"	"0"	"0"	"1"
"100002578"	"16"	"0"	"0"	"1"
"100064602"	"62"	"0"	"0"	"1"
"100118246"	"1"	"0"	"0"	"0"
"100010649"	"2"	"0"	"0"	"0"
"100010554"	"46"	"0"	"0"	"3"
"100060967"	"4"	"0"	"0"	"1"
"100010553"	"12"	"0"	"0"	"1"
"100076295"	"11"	"0"	"0"	"1"
"100091876"	"1"	"0"	"0"	"0"
"100001266"	"66"	"0"	"5"	"11"
"100002193"	"17"	"0"	"0"	"2"
"100083074"	"32"	"0"	"0"	"1"
"100118243"	"1"	"0"	"0"	"1"
"100067844"	"2"	"0"	"0"	"1"
"100118255"	"1"	"0"	"0"	"1"
"100076301"	"58"	"0"	"0"	"2"
"100067883"	"1"	"0"	"0"	"1"
"100076183"	"16"	"0"	"0"	"1"
"100009436"	"31"	"0"	"0"	"2"
"100059945"	"4"	"0"	"0"	"0"
"100076253"	"12"	"0"	"0"	"1"
"100076317"	"12"	"0"	"0"	"3"
"100076309"	"13"	"0"	"0"	"2"
"100073399"	"54"	"0"	"0"	"3"
"100010044"	"16"	"0"	"0"	"2"
"100010550"	"0"	"0"	"0"	"2"
"100000834"	"45"	"0"	"0"	"7"
"100067927"	"1"	"0"	"0"	"1"
"100010579"	"1"	"0"	"0"	"1"
"100074189"	"62"	"0"	"0"	"1"
"100060479"	"332"	"0"	"0"	"5"
"100118354"	"1"	"0"	"0"	"0"
"100002691"	"1"	"1"	"1"	"1"
"100002692"	"16"	"0"	"0"	"2"
"100090195"	"26"	"0"	"0"	"1"
"100013612"	"25"	"0"	"0"	"3"
"100010664"	"51"	"0"	"0"	"4"
"100067951"	"2"	"0"	"0"	"0"
"100010371"	"13"	"0"	"0"	"2"
"100091891"	"16"	"0"	"0"	"1"
"100118358"	"1"	"0"	"0"	"0"
"100076357"	"12"	"0"	"0"	"1"
"100067953"	"2"	"0"	"0"	"0"
"100091908"	"2"	"0"	"0"	"1"
"100023814"	"531"	"0"	"0"	"6"
"100064281"	"0"	"0"	"0"	"0"
"100076365"	"20"	"0"	"0"	"4"
"100067841"	"31"	"0"	"0"	"3"
"100010718"	"4"	"0"	"0"	"1"
"100118402"	"1"	"0"	"0"	"0"
"100015373"	"246"	"0"	"1"	"8"
"100002634"	"1"	"0"	"0"	"1"
"100010686"	"26"	"0"	"1"	"3"
"100076369"	"1"	"0"	"0"	"0"
"100010746"	"131"	"0"	"3"	"2"
"100067976"	"1"	"0"	"0"	"0"
"100076368"	"2"	"0"	"0"	"1"
"100118405"	"1"	"0"	"0"	"0"
"100067961"	"17"	"0"	"0"	"1"
"100076371"	"2"	"0"	"0"	"1"
"100005603"	"274"	"1"	"4"	"15"
"100118278"	"31"	"0"	"0"	"2"
"100067947"	"1"	"0"	"0"	"1"
"100037400"	"155"	"0"	"0"	"2"
"100000170"	"75"	"1"	"3"	"10"
"100067956"	"1"	"0"	"0"	"0"
"100041373"	"63"	"0"	"0"	"2"
"100067973"	"1"	"0"	"0"	"1"
"100010135"	"2"	"0"	"0"	"0"
"100117957"	"62"	"0"	"0"	"7"
"100010381"	"26"	"0"	"0"	"4"
"100066890"	"43"	"0"	"0"	"3"
"100011497"	"320"	"0"	"3"	"10"
"100010393"	"16"	"0"	"0"	"2"
"100076314"	"11"	"0"	"0"	"2"
"100118498"	"1"	"0"	"0"	"1"
"100002669"	"103"	"0"	"0"	"2"
"100004710"	"1"	"0"	"0"	"1"
"100089332"	"42"	"0"	"0"	"2"
"100004075"	"44"	"0"	"0"	"7"
"100015627"	"12"	"0"	"0"	"1"
"100118489"	"1"	"0"	"0"	"0"
"100010460"	"17"	"0"	"0"	"3"
"100067981"	"1"	"0"	"0"	"0"
"100067991"	"2"	"0"	"0"	"1"
"100029902"	"425"	"0"	"1"	"12"
"100006293"	"112"	"0"	"1"	"6"
"100010519"	"11"	"0"	"0"	"1"
"100010539"	"11"	"0"	"0"	"2"
"100068034"	"17"	"0"	"0"	"3"
"100068026"	"1"	"0"	"0"	"0"
"100090595"	"16"	"0"	"0"	"3"
"100005588"	"70"	"0"	"0"	"4"
"100091055"	"17"	"0"	"0"	"1"
"100009514"	"30"	"0"	"0"	"2"
"100003346"	"234"	"2"	"7"	"25"
"100010752"	"11"	"0"	"0"	"1"
"100076436"	"12"	"0"	"0"	"1"
"100076400"	"27"	"0"	"0"	"2"
"100067999"	"2"	"0"	"0"	"1"
"100076423"	"2"	"0"	"0"	"1"
"100060478"	"247"	"0"	"0"	"5"
"100018667"	"224"	"0"	"2"	"10"
"100076402"	"12"	"0"	"0"	"1"
"100068055"	"1"	"0"	"0"	"0"
"100076263"	"23"	"0"	"0"	"3"
"100076438"	"1"	"0"	"0"	"1"
"100002739"	"1"	"0"	"0"	"2"
"100002768"	"2"	"1"	"1"	"1"
"100002779"	"1"	"0"	"0"	"1"
"100010755"	"12"	"0"	"0"	"2"
"100068052"	"3"	"0"	"0"	"0"
"100010660"	"11"	"0"	"0"	"2"
"100010754"	"11"	"0"	"0"	"2"
"100000865"	"3"	"0"	"0"	"0"
"100002800"	"3"	"0"	"0"	"3"
"100068077"	"12"	"0"	"0"	"3"
"100002600"	"26"	"0"	"2"	"4"
"100028957"	"76"	"0"	"0"	"1"
"100014915"	"4"	"0"	"0"	"2"
"100002735"	"33"	"1"	"2"	"5"
"100000606"	"181"	"0"	"3"	"10"
"100068070"	"3"	"0"	"0"	"1"
"100002782"	"1"	"0"	"0"	"1"
"100007158"	"51"	"0"	"1"	"8"
"100006906"	"29"	"0"	"0"	"6"
"100091963"	"1"	"0"	"0"	"0"
"100002821"	"1"	"0"	"0"	"0"
"100009209"	"31"	"0"	"0"	"2"
"100076477"	"11"	"0"	"0"	"3"
"100002817"	"21"	"1"	"1"	"2"
"100118648"	"1"	"0"	"0"	"0"
"100067884"	"74"	"0"	"0"	"2"
"100076443"	"26"	"0"	"0"	"1"
"100059605"	"51"	"0"	"0"	"2"
"100067339"	"6"	"0"	"0"	"0"
"100067704"	"3"	"0"	"0"	"1"
"100067593"	"73"	"0"	"0"	"4"
"100091976"	"0"	"0"	"0"	"0"
"100091950"	"26"	"0"	"0"	"2"
"100003349"	"179"	"1"	"2"	"7"
"100061319"	"222"	"1"	"2"	"6"
"100118097"	"61"	"0"	"0"	"2"
"100022720"	"69"	"0"	"0"	"1"
"100068109"	"1"	"0"	"0"	"0"
"100011635"	"21"	"0"	"0"	"4"
"100010447"	"72"	"0"	"0"	"7"
"100011229"	"49"	"0"	"0"	"3"
"100002895"	"1"	"0"	"0"	"2"
"100010114"	"46"	"0"	"1"	"5"
"100076480"	"22"	"0"	"0"	"1"
"100062892"	"45"	"0"	"0"	"4"
"100068111"	"2"	"0"	"0"	"2"
"100059988"	"53"	"0"	"0"	"5"
"100004571"	"506"	"2"	"11"	"21"
"100063929"	"68"	"0"	"0"	"4"
"100046369"	"48"	"0"	"0"	"3"
"100000234"	"4"	"0"	"0"	"2"
"100118651"	"1846"	"0"	"1"	"11"
"100001185"	"86"	"1"	"2"	"8"
"100002364"	"31"	"0"	"0"	"2"
"100060474"	"12"	"0"	"0"	"2"
"100010774"	"1"	"0"	"0"	"1"
"100068173"	"1"	"0"	"0"	"1"
"100009218"	"2"	"0"	"0"	"1"
"100076440"	"11"	"0"	"0"	"1"
"100068188"	"1"	"0"	"0"	"1"
"100076501"	"11"	"0"	"0"	"2"
"100076414"	"26"	"0"	"0"	"2"
"100002877"	"1"	"0"	"0"	"1"
"100062447"	"318"	"0"	"0"	"5"
"100068159"	"33"	"0"	"0"	"1"
"100010234"	"27"	"0"	"1"	"3"
"100010798"	"11"	"0"	"0"	"2"
"100076503"	"1"	"0"	"0"	"1"
"100003137"	"81"	"0"	"0"	"2"
"100060767"	"58"	"0"	"0"	"1"
"100010762"	"12"	"0"	"0"	"1"
"100002898"	"12"	"0"	"0"	"3"
"100010374"	"56"	"0"	"0"	"3"
"100068196"	"1"	"0"	"0"	"0"
"100068215"	"1"	"0"	"0"	"0"
"100002587"	"9"	"0"	"0"	"3"
"100007480"	"22"	"0"	"0"	"2"
"100067669"	"44"	"0"	"0"	"5"
"100030468"	"27"	"0"	"0"	"2"
"100006303"	"65"	"0"	"0"	"7"
"100068231"	"18"	"0"	"0"	"1"
"100068220"	"63"	"0"	"0"	"1"
"100002955"	"14"	"0"	"0"	"2"
"100001203"	"3"	"1"	"2"	"3"
"100010809"	"3"	"0"	"0"	"1"
"100010814"	"23"	"0"	"0"	"2"
"100001061"	"2"	"0"	"0"	"6"
"100067289"	"33"	"0"	"0"	"3"
"100015288"	"17"	"0"	"0"	"3"
"100061294"	"25"	"0"	"0"	"2"
"100010764"	"99"	"0"	"1"	"7"
"100008928"	"70"	"0"	"0"	"2"
"100076541"	"11"	"0"	"0"	"0"
"100000167"	"17"	"0"	"0"	"2"
"100006558"	"312"	"2"	"4"	"12"
"100010812"	"11"	"0"	"0"	"1"
"100012455"	"911"	"0"	"3"	"13"
"100013528"	"5"	"0"	"0"	"1"
"100068300"	"16"	"0"	"0"	"1"
"100010655"	"57"	"0"	"0"	"4"
"100010387"	"89"	"0"	"0"	"1"
"100000712"	"16"	"1"	"1"	"2"
"100002986"	"1"	"1"	"1"	"2"
"100003017"	"1"	"0"	"0"	"1"
"100010712"	"71"	"0"	"1"	"4"
"100003030"	"1"	"0"	"0"	"1"
"100076564"	"1"	"0"	"0"	"0"
"100006993"	"57"	"0"	"1"	"9"
"100076548"	"32"	"0"	"0"	"2"
"100006572"	"1259"	"1"	"3"	"15"
"100068372"	"753"	"0"	"0"	"9"
"100000123"	"16"	"0"	"0"	"1"
"100009739"	"125"	"0"	"1"	"7"
"100068360"	"2"	"0"	"0"	"0"
"100003026"	"1"	"0"	"0"	"0"
"100076430"	"26"	"0"	"0"	"2"
"100076530"	"11"	"0"	"0"	"2"
"100014661"	"3"	"0"	"0"	"0"
"100096649"	"46"	"0"	"0"	"1"
"100098146"	"91"	"0"	"0"	"2"
"100001303"	"16"	"0"	"0"	"1"
"100002547"	"120"	"0"	"1"	"4"
"100002994"	"1"	"0"	"1"	"1"
"100000501"	"12"	"0"	"0"	"1"
"100067317"	"21"	"0"	"0"	"3"
"100076287"	"42"	"0"	"0"	"6"
"100028938"	"145"	"0"	"0"	"4"
"100118080"	"121"	"0"	"0"	"2"
"100003950"	"305"	"2"	"11"	"23"
"100047732"	"438"	"0"	"1"	"11"
"100000187"	"1715"	"1"	"1"	"26"
"100005602"	"705"	"1"	"4"	"22"
"100002869"	"1"	"0"	"0"	"0"
"100001157"	"16"	"0"	"0"	"2"
"100005155"	"22"	"1"	"1"	"2"
"100027061"	"12"	"0"	"0"	"0"
"100096585"	"61"	"0"	"0"	"1"
"100060110"	"17"	"1"	"1"	"2"
"100002673"	"31"	"0"	"0"	"2"
"100009998"	"348"	"3"	"4"	"8"
"100009652"	"12"	"0"	"0"	"2"
"100006166"	"104"	"0"	"1"	"6"
"100010856"	"25"	"0"	"0"	"2"
"100000943"	"220"	"0"	"0"	"6"
"100060820"	"178"	"0"	"0"	"7"
"100086825"	"3"	"0"	"0"	"0"
"100076252"	"16"	"0"	"0"	"1"
"100008957"	"146"	"1"	"1"	"6"
"100003039"	"12"	"0"	"0"	"2"
"100097928"	"16"	"0"	"0"	"2"
"100076328"	"22"	"0"	"0"	"1"
"100003044"	"1"	"0"	"0"	"0"
"100105556"	"106"	"0"	"0"	"3"
"100005129"	"123"	"0"	"0"	"7"
"100003104"	"2"	"2"	"3"	"4"
"100010828"	"27"	"0"	"0"	"4"
"100008756"	"19"	"0"	"0"	"1"
"100076632"	"2"	"0"	"0"	"0"
"100075977"	"26"	"0"	"0"	"3"
"100076372"	"11"	"0"	"0"	"1"
"100075969"	"41"	"0"	"0"	"1"
"100010306"	"48"	"0"	"0"	"4"
"100004466"	"34"	"1"	"1"	"3"
"100118849"	"1"	"0"	"0"	"0"
"100004681"	"171"	"0"	"1"	"5"
"100010830"	"11"	"0"	"0"	"1"
"100068419"	"18"	"0"	"0"	"2"
"100068430"	"1"	"0"	"0"	"0"
"100004629"	"24"	"0"	"0"	"3"
"100010833"	"1"	"0"	"0"	"0"
"100118781"	"111"	"0"	"0"	"4"
"100032180"	"24"	"0"	"0"	"3"
"100010836"	"11"	"0"	"0"	"1"
"100061411"	"13"	"0"	"0"	"2"
"100118902"	"1"	"0"	"0"	"1"
"100067591"	"113"	"0"	"0"	"1"
"100010318"	"16"	"0"	"1"	"5"
"100076627"	"11"	"0"	"0"	"1"
"100076661"	"1"	"0"	"0"	"0"
"100003074"	"1"	"1"	"1"	"1"
"100068475"	"1"	"0"	"0"	"0"
"100003139"	"16"	"0"	"0"	"1"
"100002277"	"16"	"0"	"0"	"1"
"100076665"	"12"	"0"	"0"	"1"
"100010822"	"11"	"0"	"0"	"3"
"100041563"	"110"	"1"	"1"	"5"
"100061144"	"103"	"0"	"0"	"5"
"100002983"	"25"	"0"	"0"	"1"
"100005922"	"5"	"0"	"0"	"0"
"100076695"	"11"	"0"	"0"	"2"
"100003193"	"1"	"0"	"0"	"2"
"100009489"	"55"	"1"	"1"	"8"
"100009549"	"14"	"0"	"1"	"4"
"100009164"	"54"	"1"	"1"	"5"
"100001926"	"44"	"1"	"1"	"10"
"100073109"	"82"	"0"	"0"	"4"
"100076686"	"42"	"0"	"0"	"4"
"100118950"	"1"	"0"	"0"	"1"
"100003156"	"1"	"0"	"0"	"0"
"100010832"	"11"	"0"	"0"	"1"
"100012929"	"17"	"0"	"0"	"2"
"100003162"	"1"	"0"	"0"	"0"
"100068582"	"1"	"0"	"0"	"0"
"100009979"	"168"	"1"	"4"	"9"
"100003167"	"1"	"0"	"0"	"0"
"100076681"	"11"	"0"	"0"	"2"
"100076692"	"11"	"0"	"0"	"1"
"100003169"	"31"	"0"	"0"	"2"
"100068577"	"27"	"0"	"0"	"2"
"100068587"	"27"	"0"	"0"	"4"
"100003196"	"1"	"0"	"0"	"1"
"100003199"	"1"	"0"	"0"	"3"
"100005041"	"2"	"1"	"1"	"3"
"100118040"	"1"	"0"	"0"	"0"
"100068598"	"32"	"0"	"0"	"2"
"100060952"	"16"	"0"	"0"	"1"
"100076201"	"21"	"0"	"1"	"4"
"100002586"	"6"	"0"	"1"	"6"
"100010739"	"31"	"0"	"1"	"5"
"100010838"	"1"	"0"	"0"	"1"
"100026177"	"22"	"0"	"0"	"2"
"100068626"	"2"	"0"	"0"	"0"
"100002182"	"2"	"0"	"0"	"0"
"100002201"	"2"	"0"	"0"	"1"
"100003010"	"2"	"0"	"0"	"1"
"100118142"	"1"	"0"	"0"	"1"
"100010574"	"26"	"0"	"0"	"4"
"100002924"	"2"	"0"	"0"	"0"
"100000740"	"13"	"0"	"0"	"2"
"100076699"	"12"	"0"	"0"	"2"
"100076721"	"44"	"0"	"0"	"2"
"100002468"	"1"	"0"	"0"	"0"
"100061746"	"58"	"0"	"0"	"3"
"100000821"	"102"	"2"	"3"	"8"
"100067451"	"23"	"0"	"0"	"1"
"100010842"	"11"	"0"	"0"	"2"
"100076724"	"1"	"0"	"0"	"2"
"100002470"	"1"	"0"	"0"	"0"
"100068616"	"12"	"0"	"0"	"2"
"100003748"	"660"	"2"	"9"	"33"
"100023616"	"1129"	"2"	"17"	"28"
"100076711"	"11"	"0"	"0"	"2"
"100068651"	"16"	"0"	"0"	"1"
"100002240"	"58"	"0"	"0"	"3"
"100002327"	"1"	"0"	"0"	"2"
"100002685"	"16"	"0"	"0"	"2"
"100072245"	"13"	"0"	"0"	"2"
"100002371"	"1"	"0"	"0"	"0"
"100002750"	"1"	"0"	"0"	"0"
"100002848"	"1"	"0"	"0"	"0"
"100009269"	"92"	"0"	"4"	"6"
"100013185"	"33"	"0"	"0"	"3"
"100002873"	"1"	"0"	"0"	"0"
"100010844"	"12"	"0"	"0"	"2"
"100000921"	"5"	"0"	"0"	"2"
"100002676"	"3"	"0"	"0"	"0"
"100118373"	"71"	"0"	"0"	"1"
"100068700"	"1"	"0"	"0"	"0"
"100076648"	"11"	"0"	"0"	"0"
"100076755"	"1"	"0"	"0"	"0"
"100061831"	"22"	"0"	"0"	"2"
"100076744"	"31"	"0"	"0"	"4"
"100016556"	"134"	"1"	"1"	"9"
"100076708"	"13"	"0"	"0"	"2"
"100002244"	"32"	"0"	"0"	"2"
"100003078"	"1"	"1"	"1"	"3"
"100003198"	"27"	"0"	"0"	"3"
"100001139"	"17"	"0"	"0"	"2"
"100000354"	"61"	"1"	"2"	"4"
"100010434"	"15"	"0"	"0"	"4"
"100088188"	"5"	"0"	"0"	"0"
"100091831"	"13"	"0"	"0"	"0"
"100002769"	"29"	"0"	"0"	"4"
"100076756"	"16"	"0"	"0"	"3"
"100000267"	"81"	"1"	"1"	"7"
"100067656"	"855"	"0"	"0"	"7"
"100076619"	"36"	"0"	"0"	"2"
"100014458"	"23"	"0"	"0"	"2"
"100014654"	"72"	"0"	"0"	"7"
"100076308"	"32"	"0"	"0"	"4"
"100078712"	"98"	"0"	"1"	"10"
"100023519"	"793"	"0"	"3"	"11"
"100002973"	"1"	"0"	"0"	"0"
"100076763"	"12"	"0"	"0"	"1"
"100000881"	"31"	"0"	"0"	"4"
"100003089"	"1"	"0"	"0"	"2"
"100003154"	"1"	"0"	"1"	"4"
"100002346"	"1"	"0"	"0"	"0"
"100073103"	"93"	"0"	"0"	"4"
"100002875"	"0"	"0"	"0"	"0"
"100059614"	"162"	"0"	"1"	"2"
"100068746"	"42"	"0"	"0"	"2"
"100010640"	"41"	"0"	"1"	"4"
"100076788"	"11"	"0"	"0"	"0"
"100002796"	"1"	"1"	"1"	"1"
"100003084"	"1"	"0"	"0"	"2"
"100068181"	"76"	"0"	"0"	"5"
"100007687"	"47"	"0"	"0"	"6"
"100013193"	"14"	"0"	"0"	"2"
"100031989"	"665"	"0"	"0"	"7"
"100012689"	"46"	"0"	"0"	"2"
"100076607"	"26"	"0"	"0"	"2"
"100067552"	"46"	"0"	"0"	"1"
"100003721"	"3727"	"8"	"28"	"58"
"100008810"	"35"	"0"	"0"	"3"
"100076761"	"11"	"0"	"0"	"3"
"100076798"	"1"	"0"	"0"	"1"
"100118359"	"31"	"0"	"0"	"2"
"100003182"	"1"	"0"	"1"	"2"
"100004220"	"0"	"1"	"2"	"4"
"100000336"	"27"	"0"	"1"	"6"
"100000421"	"90"	"0"	"2"	"11"
"100008959"	"25"	"0"	"1"	"2"
"100003033"	"1"	"0"	"0"	"0"
"100008729"	"77"	"1"	"2"	"6"
"100002855"	"1"	"0"	"0"	"0"
"100000848"	"16"	"0"	"0"	"3"
"100002188"	"16"	"0"	"0"	"1"
"100067908"	"12"	"0"	"0"	"1"
"100002752"	"2"	"0"	"0"	"1"
"100002830"	"7"	"0"	"0"	"1"
"100075136"	"16"	"0"	"0"	"1"
"100010710"	"106"	"0"	"0"	"3"
"100061103"	"13"	"0"	"0"	"0"
"100068642"	"56"	"0"	"0"	"3"
"100003151"	"30"	"0"	"0"	"3"
"100076845"	"11"	"0"	"0"	"1"
"100003176"	"502"	"5"	"9"	"11"
"100005449"	"22"	"0"	"0"	"5"
"100118379"	"1"	"0"	"0"	"0"
"100000971"	"243"	"0"	"2"	"9"
"100009734"	"32"	"0"	"0"	"4"
"100002921"	"1"	"0"	"0"	"0"
"100002925"	"1"	"0"	"0"	"1"
"100068824"	"11"	"0"	"0"	"1"
"100003105"	"43"	"0"	"0"	"4"
"100076492"	"26"	"0"	"0"	"2"
"100068775"	"26"	"0"	"0"	"4"
"100002786"	"1197"	"1"	"2"	"25"
"100014246"	"17"	"0"	"0"	"1"
"100008322"	"880"	"3"	"12"	"30"
"100003179"	"2"	"0"	"0"	"2"
"100002757"	"16"	"0"	"0"	"3"
